Time;Open;High;Low;Close;ATR;VolumeTick;RSI 14;EMA 50;EMA 200;VWAP Mensile;VixFix;Delta CloseVWAP
22/01/2020;29116,5;29173,5;28962;29170;215,26;54183;65,41;28414,82;27152,74;28924,38;1,266806665;245,62
23/01/2020;29198,5;29281,5;28840,5;28990;224,99;61158;57,21;28437,37;27171,02;28928,92;1,681007445;61,08
26/01/2020;28707,5;28740,5;28448;28590,5;249,01;92301;44,02;28443,38;27185,14;28896,87;3,019063463;-306,37
27/01/2020;28727;28823;28550,5;28783;238,04;71228;50;28456,7;27201,04;28889,12;2,669634822;-106,12
28/01/2020;28809;28932,5;28722,5;28836;241,04;46629;51,54;28471,57;27217,31;28886,85;2,083276516;-50,85
29/01/2020;28586,5;28724,5;28479,5;28680;250,98;73811;46,97;28479,75;27231,87;28873,76;2,911678076;-193,76
30/01/2020;28845;28856,5;28254;28302;284,96;97135;38,14;28472,78;27242,51;28829,8;3,680421087;-527,8
02/02/2020;28400,5;28633;28313;28440,5;288,66;85047;42,41;28471,51;27254,43;28366,66;3,479286552;73,84
03/02/2020;28639;28904;28578,5;28857,5;304,35;69076;52,94;28486,65;27270,39;28501,6;2,574181144;355,9
04/02/2020;28794,5;29263,5;28772,5;29252;328,64;82501;60,34;28516,66;27290,1;28687,09;1,91282352;564,91
05/02/2020;29459;29503;29245;29371;333,59;73328;62,26;28550,16;27310,81;28810,28;0,428994586;560,72
06/02/2020;29379;29384,5;29053;29105;352,14;75749;55,75;28571,92;27328,66;28856,52;1,082700623;248,48
09/02/2020;29126;29224;28976,5;29204;356,31;64673;57,53;28596,71;27347,32;28897,56;1,343161622;306,44
10/02/2020;29376,5;29440;29252,5;29273,5;361,29;59947;58,78;28623,25;27366,49;28934,66;0,403459194;338,84
11/02/2020;29347;29538;29336,5;29509,5;360,54;50393;62,8;28658,01;27387,81;28978,7;0,586251885;530,8
12/02/2020;29422;29529;29263;29502;348,04;68498;62,59;28691,1;27408,85;29028,05;0,835324218;473,95
13/02/2020;29479;29500,5;29282;29337;325,04;56709;58,02;28716,43;27428,03;29050,42;0,770938172;286,58
16/02/2020;29477;29481;29432,5;29469,6;315,86;19152;60,52;28745,97;27448,35;29060,43;0,26093292;409,17
17/02/2020;29300;29325;29114,5;29247;326,22;62390;54,64;28765,62;27466,24;29073,89;1,338551992;173,11
18/02/2020;29303;29410;29265,5;29386;312,4;45363;57,42;28789,95;27485,35;29089,45;0,82685237;296,55
19/02/2020;29332;29390,5;28949;29184;300,9;74644;52,4;28805,4;27502,25;29096,62;1,899388333;87,38
20/02/2020;29053,5;29134,5;28888,5;28976,5;298,36;79919;47,77;28812,11;27516,92;29087,6;2,104407055;-111,1
23/02/2020;28605;28610,5;27909;28175,5;341,51;121338;34,95;28787,14;27523,47;28994,27;5,423677121;-818,77
24/02/2020;28230;28233,5;27027,5;27189;392,58;128934;25,78;28724,47;27520,14;28817,24;8,410850743;-1628,24
25/02/2020;27136;27536,5;26714,5;26929,5;432,86;145737;23,99;28654,08;27514,27;28628,88;9,471526119;-1699,38
26/02/2020;26728;26875,5;25995,5;26213,5;475,9;145036;19,9;28558,37;27501,32;28410,69;11,90802962;-2197,19
27/02/2020;25260,5;25514,5;24683,5;25080;567,51;165209;15,42;28421,96;27477,23;28099,94;16,35405547;-3019,94
01/03/2020;25558;26252,5;25026;25948;638,26;165610;28,67;28324,95;27462,01;25514,53;15,19341229;433,47
02/03/2020;26524,5;27077;25702,5;25981,5;717,54;162143;29,13;28233,05;27447,28;25668,12;12,90093021;313,38
03/03/2020;26262,5;26829,5;26219,5;26771,5;759,11;127697;39,13;28175,73;27440,56;25895,13;11,14895203;876,37
04/03/2020;26798,5;26801,5;26036,5;26108,5;798,04;129996;34,71;28094,66;27427,3;25932,08;11,76909131;176,42
05/03/2020;25836,5;25952,5;25217,5;25324;851,4;154226;30,33;27986,01;27406,37;25828,44;14,54446873;-504,44
08/03/2020;24552,5;24685;23571,5;23882,5;951,21;83337;24,28;27825,09;27371,31;25664,34;20,12233349;-1781,84
09/03/2020;24715,5;25034,5;23688,5;25004;1035,71;154977;35,13;27714,46;27347,76;25574,82;19,725851;-570,82
10/03/2020;24227,5;24655;23323;23527;1124,25;149277;29,2;27550,24;27309,74;25338,3;20,96443518;-1811,3
11/03/2020;22566,5;22856,6;21128;21186,5;1274,5;121118;22,66;27300,68;27248,81;24982,57;28,40271777;-3796,07
12/03/2020;21533,5;23145,1;21258;23142,6;1338,15;103626;35,63;27137,62;27207,95;24856,9;27,94386821;-1714,3
15/03/2020;20545;21786;20081,5;20219,1;1470,66;77748;28,06;26866,31;27138,41;24630,83;31,8568966;-4411,73
16/03/2020;21177,5;21384,5;19891,1;21239,6;1518,61;132049;33,38;26645,65;27079,72;24371,53;32,50298613;-3131,93
17/03/2020;19988,1;20483;18893,5;19952;1619,48;81796;30,33;26383,16;27008,79;24171,68;35,70577826;-4219,68
18/03/2020;19680,5;20428,5;19173,5;20077;1599,84;130878;30,99;26135,86;26939,82;23895,39;34,75294358;-3818,39
19/03/2020;20412,5;21007,5;19105;19167;1648,12;145608;28,85;25862,57;26862,48;23565,23;34,53604715;-4398,23
22/03/2020;18502;19925;18219;18604;1671,8;151635;27,58;25577,92;26780,31;23228,92;37,12491157;-4624,92
23/03/2020;19424;20715;19282,8;20668;1762,01;128675;38,29;25385,37;26719,49;23089,62;31,56181789;-2421,62
24/03/2020;20935,5;22016,5;20488;21191;1816,55;157546;40,69;25220,89;26664,48;22971,07;24,64599654;-1780,07
25/03/2020;20925,5;22578,5;20649;22555,5;1890,73;147741;46,52;25116,36;26623,59;22948,08;23,32200746;-392,58
26/03/2020;22314,5;22326;21460,5;21621,5;1843,76;152188;43,37;24979,31;26573,82;22876,57;19,83826084;-1255,07
29/03/2020;21699;22374,5;21301;22319;1824,3;133583;46,29;24874,98;26531,48;22851,38;20,43404367;-532,38
30/03/2020;22420,5;22530,5;21863;21901,5;1751,91;138973;44,8;24758,38;26485,41;22808,74;18,33479633;-907,24
31/03/2020;21297;21488;20788;20955,5;1660,09;130999;41,54;24609,24;26430,39;20955,5;22,35026054;0
01/04/2020;21241,5;21486,5;20635;21414,5;1581,01;130998;43,68;24483,96;26380,48;21185;22,92176382;229,5
02/04/2020;21233;21458;20872;21042,5;1404,21;122502;42,33;24349;26327,37;21139,6;20,05668652;-97,1
05/04/2020;21862;22787;21760,5;22656;1422,15;111463;49,62;24282,61;26290,84;21480,4;14,07163165;1175,6
06/04/2020;23065,5;23592,5;22643,5;22643,5;1322,36;146456;49,57;24218,33;26254,54;21745,56;9,440489522;897,94
07/04/2020;22683,5;23512,5;22491,5;23407;1305,64;126800;52,84;24186,51;26226,21;22019,43;10,04839226;1387,57
08/04/2020;23634,5;24007;23147,5;23707,5;1231,14;147543;54,1;24167,73;26201,15;22291,11;2,362121691;1416,39
12/04/2020;23451;23726,5;23090;23396,5;1154,75;104276;52,53;24137,48;26173,24;22404;2,604660972;992,5
13/04/2020;23808;24036,5;23655;23946,5;1049,68;106796;55,01;24129,99;26151,08;22550,06;1,217296891;1396,44
14/04/2020;23854,5;23882;23225;23493;992,04;128366;52,57;24105,01;26124,64;22646,42;3,012966404;846,58
15/04/2020;23744;23763,5;23207,5;23547;893,93;126734;52,84;24083,13;26098,99;22728,95;3,086045977;818,05
16/04/2020;24291,5;24349;23825,5;24231,5;873;116421;56,22;24088,95;26080,41;22845,62;1,675505024;1385,88
19/04/2020;24188,5;24191,5;23621;23653,5;839,93;115390;52,78;24071,87;26056,26;22903,35;2,519447826;750,15
20/04/2020;23498,5;23551,5;22941,5;23033;843,11;136534;49,3;24031,13;26026,18;22913,46;5,323648969;119,54
21/04/2020;23258,5;23618,5;23189,5;23483;805,39;104828;51,78;24009,64;26000,87;22945,62;4,300187772;537,38
22/04/2020;23551,5;23884,5;23369;23522,5;781,39;111158;52;23990,53;25976,21;22978,22;3,559416462;544,28
23/04/2020;23448,5;23825,5;23357;23766;773;97208;53,43;23981,73;25954,22;23015,31;3,608938778;750,69
26/04/2020;23934;24210;23840,5;24128,5;680,11;85495;55,55;23987,48;25936,05;23059,58;1,613602129;1068,92
27/04/2020;24088;24548,5;24027;24100;649,57;107637;55,34;23991,9;25917,78;23109,18;0,843942802;990,82
28/04/2020;24277,5;24762;24250;24643,5;623,93;103291;58,6;24017,45;25905,1;23176,31;1,596769939;1467,19
29/04/2020;24803;24824,5;24186,5;24339,5;608,11;117518;56,13;24030,08;25889,52;23231,47;1,854444377;1108,03
30/04/2020;23879,5;24029,5;23642;23718,5;612,46;100090;51,37;24017,86;25867,92;23718,5;4,063951955;0
03/05/2020;23613,5;23769,5;23362,5;23757,5;595,82;100080;51,64;24007,65;25846,92;23738;5,198125266;19,5
04/05/2020;23924,5;24169,5;23771,5;23894;573,71;100222;52,66;24003,19;25827,49;23790,05;3,538458417;103,95
05/05/2020;24050;24105,5;23663;23670,5;565,61;97833;50,78;23990,15;25806,03;23760,68;3,978736787;-90,18
06/05/2020;23781;24092;23751,5;23866,5;538,43;88277;52,39;23985,3;25786,73;23779,88;3,61961572;86,62
07/05/2020;24176,5;24345,5;24099;24327;529,04;77145;56,02;23998,7;25772,2;23854,76;2,209507578;472,24
10/05/2020;24466;24512;24063;24225,5;510,25;90910;55,03;24007,59;25756,81;23906,25;2,355590724;319,25
11/05/2020;24057;24376,5;23774,5;23779;511,43;95215;50,74;23998,63;25737,14;23890,09;3,526284822;-111,09
12/05/2020;23772,5;23864,5;23066,5;23278,5;531,61;119582;46,39;23970,39;25712,67;23805,97;6,399253353;-527,47
13/05/2020;23155;23624;22786;23623;558;129415;49,6;23956,76;25691,88;23782,26;7,537484529;-159,26
14/05/2020;23638;23757;23327;23696;557;121700;50,27;23946,54;25672,02;23772,89;5,342179479;-76,89
17/05/2020;23902,5;24709;23896,5;24595;592,11;97630;57,81;23971,97;25661,3;23838,78;3,031225272;756,22
18/05/2020;24796;24797,5;24211;24213;586,71;110982;54,06;23981,42;25646,89;23870,03;1,75502668;342,97
19/05/2020;24334;24652,5;24310,5;24577,5;572,54;100763;56,93;24004,8;25636,25;23919,89;1,351269097;657,61
20/05/2020;24402,5;24718;24359,5;24468;548,32;101354;55,8;24022,96;25624,63;23956,17;1,152433705;511,83
21/05/2020;24255;24496;24155,5;24472;543,57;96440;55,84;24040,57;25613,16;23986,73;1,980238197;485,27
24/05/2020;24602;24787,5;24542;24760;536,68;35003;58,35;24068,78;25604,67;24003,01;0,880452342;756,99
25/05/2020;24986;25174,5;24927,5;24992;534,68;92250;60,32;24104,99;25598,57;24055;0,258082586;937
26/05/2020;25160;25543,5;25009;25536;543,96;105650;64,53;24161,11;25597,95;24139,1;2,063753133;1396,9
27/05/2020;25745,5;25833,5;25357,5;25397;543,75;109335;62,7;24209,57;25595,95;24208,92;0,699013158;1188,08
28/05/2020;25357;25488;25027;25437;544,61;113115;63,03;24257,71;25594,37;24275,61;1,993264411;1161,39
31/05/2020;25511;25545;25219;25462;524,89;92790;63,24;24304,93;25593,05;25462;1,241384712;0
01/06/2020;25432,5;25738,5;25406,5;25738,5;491,61;86821;65,63;24361,15;25594,5;25595,66;1,289896459;142,84
02/06/2020;25852;26337,5;25830;26258;474,54;86037;69,63;24435,54;25601,1;25810,17;1,629979435;447,83
03/06/2020;26166;26384;26073,5;26277,5;466;100665;69,77;24507,77;25607,83;25938,6;0,77632956;338,9
04/06/2020;26508,5;27338,5;26498,5;27116,5;469,43;108925;75,16;24610,08;25622,84;26208,57;2,279055188;907,93
07/06/2020;27100,5;27572;27044,5;27572;465,21;94297;77,5;24726,23;25642,24;26434,31;1,913172784;1137,69
08/06/2020;27529;27557,5;27136;27288;464,96;105884;72,88;24826,69;25658,61;26568,14;1,581314377;719,86
09/06/2020;27340;27447;26936,5;27003,5;475,82;113737;68,48;24912,06;25671,99;26630,89;2,30487451;372,61
10/06/2020;26493,5;26514,5;25080;25140,5;588,89;141238;48,03;24921,01;25666,71;26404,64;9,03815465;-1264,14
11/06/2020;25321,5;25959,5;25077,5;25614,5;629,36;125987;51,96;24948,21;25666,19;26310,41;9,047221819;-695,91
14/06/2020;24698;25894;24634,5;25767;689,71;115349;53,19;24980,32;25667,19;26256,91;10,65392427;-489,91
15/06/2020;26140;26792,5;25808;26279,5;723,57;115534;57,15;25031,27;25673,28;26258,94;6,397794864;20,56
16/06/2020;26292;26630;26069,5;26129,5;729,61;102957;55,66;25074,34;25677,82;26249,35;5,449368925;-119,85
17/06/2020;26093;26283,5;25843,5;26096,5;728,11;113369;55,32;25114,42;25681,99;26237,83;6,269041056;-141,33
18/06/2020;26183;26445;25755;25873;754,11;108484;52,96;25144,17;25683,89;26213,28;6,59001886;-340,28
21/06/2020;25787,5;26059,5;25665,5;26033,5;758,54;95776;54,46;25179,04;25687,37;26203,2;6,914623531;-169,7
22/06/2020;26111;26421;26057;26151,5;743,43;91771;55,59;25217,18;25691,99;26200,56;5,494704773;-49,06
23/06/2020;26183;26217,5;25292;25429;787,36;114305;47,81;25225,49;25689,37;26154,48;8,269258668;-725,48
24/06/2020;25355,5;25768;25136;25765,5;756,71;121796;51,23;25246,66;25690,13;26131,21;8,835050051;-365,71
25/06/2020;25599,5;25751;24970;25019,5;775,86;113118;44,29;25237,76;25683,45;26072,69;9,437110112;-1053,19
28/06/2020;25112;25576,5;25038,5;25576,5;784,5;102642;49,76;25251,04;25682,39;26050,07;9,188669665;-473,57
29/06/2020;25549;25902,5;25432,5;25826,5;781,61;97959;52,04;25273,61;25683,82;26040,74;7,759683737;-214,24
30/06/2020;25736,5;26022,5;25511,5;25725,5;680,71;95470;51,03;25291,33;25684,24;25725,5;7,473161178;0
01/07/2020;25822;26203;25774;25820;651,82;94234;51,97;25312,06;25685,59;25772,44;6,521108371;47,56
02/07/2020;25963,5;25984;25564;25752;591,86;39323;51,21;25329,31;25686,25;25768,93;7,282750617;-16,93
05/07/2020;26247,5;26319,5;26083;26296;559,14;87924;56,66;25367,22;25692,32;25915,14;5,400406209;380,86
06/07/2020;26151,5;26172,5;25866;25870,5;549,82;89882;51,79;25386,96;25694,09;25905,28;6,18743653;-34,78
07/07/2020;25869,5;26109,5;25794;26071,5;540,93;100843;53,81;25413,8;25697,84;25938,3;5,474934037;133,2
08/07/2020;26045;26109;25520,5;25695,5;533,68;98785;49,62;25424,85;25697,82;25898,75;5,491880682;-203,25
09/07/2020;25451;26103;25437;26086,5;553,11;99523;53,66;25450,8;25701,69;25925,22;3,266656526;161,28
12/07/2020;26248;26642,5;26044;26078,5;568,18;102735;53,56;25475,41;25705,44;25944,69;0,958320657;133,81
13/07/2020;26209,5;26694,5;25994,5;26649,5;552,07;115698;59,11;25521,46;25714,83;26032,9;2,457832229;616,6
14/07/2020;26855,5;27178,5;26688;26864,5;544,71;102639;61;25574,12;25726,27;26116,01;0,657000875;748,49
15/07/2020;26728,5;26879;26592,5;26726,5;508,36;91125;59,11;25619,32;25736,22;26165,76;1,0124886;560,74
16/07/2020;26682,5;26834,5;26618;26675,5;484,04;70770;58,39;25660,73;25745,57;26196,1;0,917567794;479,4
19/07/2020;26500;26766,5;26443;26688,5;473,57;69659;58,53;25701,04;25754,95;26223,35;1,568985092;465,15
20/07/2020;26855;27027;26762,5;26831;461,25;83328;60,1;25745,35;25765,66;26261,08;0,379683225;569,92
21/07/2020;26877;27035;26638;27010,5;455,5;87075;62,04;25794,96;25778,05;26306,75;1,379093316;703,75
22/07/2020;27098;27163;26556;26658,5;468,86;96457;56,25;25828,83;25786,81;26328,99;1,682678958;329,51
23/07/2020;26471;26642;26399;26471;446,86;98218;53,39;25854,01;25793,61;26337,58;2,263934396;133,42
26/07/2020;26520;26626;26428,5;26588;430,25;75570;54,93;25882,8;25801,52;26348,72;2,15471761;239,28
27/07/2020;26581,5;26632;26360;26382,5;427,14;80767;51,7;25902,39;25807,3;26350,25;2,408322689;32,25
28/07/2020;26409,5;26603,5;26374;26539;401,5;74157;53,92;25927,36;25814,58;26357,8;2,356490994;181,2
29/07/2020;26448,5;26450,5;25984;26310,5;393,57;93730;50,28;25942,38;25819,51;26355,52;3,800373929;-45,02
30/07/2020;26351,5;26442,5;26009,5;26429,5;381,75;107961;52,1;25961,48;25825,58;26359,41;3,705966198;70,09
02/08/2020;26364;26707,5;26307,5;26658;360,32;77297;55,46;25988,8;25833,87;26524,84;2,602691546;133,16
03/08/2020;26746;26819,5;26548,5;26819,5;341,89;84661;57,71;26021,38;25843,67;26617,26;1,710445938;202,24
04/08/2020;26947;27216,5;26931;27198,5;349,79;77996;62,51;26067,54;25857,16;26747,56;0,98351012;450,94
05/08/2020;27242,5;27391,5;27031;27381;360,07;89973;64,6;26119,05;25872,32;26877,72;1,278258647;503,28
06/08/2020;27278;27460,5;27194,5;27429;355,96;93973;65,14;26170,42;25887,81;26975,12;0,854934558;453,88
09/08/2020;27522,5;27805;27459,5;27787;358,64;83359;69;26233,81;25906,7;27085,13;1,178608702;701,87
10/08/2020;27864,5;28156,5;27622;27683,5;368,46;97954;66,7;26290,66;25924,38;27167,31;0,593802857;516,19
11/08/2020;27882;28045,5;27844,5;27978,5;350,96;87343;69,79;26356,85;25944,82;27255,82;0,478939185;722,68
12/08/2020;27927;27979,5;27783,5;27890;346,43;82299;67,76;26416,98;25964,18;27314,94;0,69696374;575,06
13/08/2020;27921,5;27978;27676;27922,5;353,89;86629;68,13;26476,02;25983,66;27369,23;1,08118734;553,27
16/08/2020;27958,5;27991,5;27814;27851;347,14;63731;66,34;26529,94;26002,24;27398,95;0,587951463;452,05
17/08/2020;27771,5;27971;27663,5;27769;352,71;73152;64,26;26578,53;26019,82;27423,42;1,125864503;345,58
18/08/2020;27784;27919,5;27647,5;27702,5;332,5;70290;62,54;26622,6;26036,57;27440,09;1,183051272;262,41
19/08/2020;27580;27784;27508,5;27746,5;321,25;79626;63,24;26666,68;26053,58;27459,51;1,679861322;286,99
20/08/2020;27783,5;27960,5;27527,5;27935;323,61;87102;66,16;26716,42;26072,3;27490,34;1,611952035;444,66
23/08/2020;28052;28301,5;28039,5;28301,5;330,43;78774;70,98;26778,58;26094,48;27535,27;0,925745985;766,23
24/08/2020;28459;28530;28094;28257,5;333,21;79548;69,69;26836,57;26116,01;27573,53;0,733176687;683,97
25/08/2020;28185,5;28354,5;28147;28328,5;322,29;74696;70,62;26895,08;26138,02;27609,31;0,640697531;719,19
26/08/2020;28321,5;28640;28233;28496;332,36;100884;72,73;26957,86;26161,48;27662,64;0,922936552;833,36
27/08/2020;28672;28734,5;28485,5;28666;323,29;90607;74,71;27024,85;26186,4;27714,06;0,629665806;951,94
30/08/2020;28722;28750;28358,5;28453;313,07;81333;68,03;27080,85;26208,96;27746,56;1,072699365;706,44
31/08/2020;28515;28661;28284;28661;314,14;89141;70,78;27142,82;26233,36;28661;1,33258913;0
01/09/2020;28741;29166;28719;29103;336,21;97027;75,58;27219,69;26261,91;28891,36;1,319451603;211,64
02/09/2020;29092,5;29195,5;28070;28302;395,04;129451;57,22;27262,13;26282,21;28649,64;3,549462255;-347,64
03/09/2020;28273,5;28609,5;27660,5;28142,5;450,14;148710;54,39;27296,66;26300,72;28487,22;4,956533691;-344,72
06/09/2020;28032,5;28355;28009;28310,5;452,89;55828;56,82;27336,42;26320,72;28468,25;3,75906264;-157,75
07/09/2020;28348;28373;27465;27492,5;498,32;141711;44,43;27342,54;26332,38;28259,33;5,628285744;-766,83
08/09/2020;27489;28207;27481;27946;530,5;110549;50,83;27366,2;26348,43;28214,49;5,573308594;-268,49
09/09/2020;27949;28172,5;27445;27529,5;551,54;126454;45,63;27372,61;26360,18;28118,12;5,697007181;-588,62
10/09/2020;27697,5;27829,5;27446;27662,5;552,75;100362;47,48;27383,97;26373,14;28072,36;5,69357111;-409,86
13/09/2020;27952;28083;27793;28000;551,64;78456;51,94;27408,13;26389,33;28067,09;4,501254166;-67,09
14/09/2020;28070;28241,5;27931;27996;559;69640;51,88;27431,19;26405,32;28062,78;4,027076246;-66,78
15/09/2020;28056;28365,5;28021,5;28037;556,32;79366;52,45;27454,94;26421,55;28061,11;3,716111741;-24,11
16/09/2020;27657,5;28057,5;27615;27910,5;570,14;111886;50,47;27472,81;26436,37;28048,52;5,112874961;-138,02
17/09/2020;27907;27970,5;27484;27653,5;576,93;95954;46,62;27479,89;26448,48;28022,1;5,563000378;-368,6
20/09/2020;27576,5;27600,5;26707,5;27139,5;617,57;117572;40,03;27466,55;26455,35;27955,24;8,231110195;-815,74
21/09/2020;27094,5;27335,5;26986,5;27290,5;606,43;104983;42,6;27459,64;26463,66;27913,13;7,27244614;-622,63
22/09/2020;27405;27515,5;26712,5;26756;583,39;104644;36,63;27432,05;26466,57;27844,4;8,213929835;-1088,4
23/09/2020;26681,5;27095;26538;26816,5;555,39;122193;37,69;27407,91;26470,05;27777,73;8,813524379;-961,23
24/09/2020;26936,5;27241;26550;27180;580,04;113629;43,8;27398,97;26477,12;27743,73;8,772291516;-563,73
27/09/2020;27371,5;27721;27333,5;27563,5;553,82;102355;49,43;27405,42;26487,93;27734,94;6,080129196;-171,44
28/09/2020;27607,5;27627,5;27335,5;27450,5;522,82;101188;47,91;27407,19;26497,51;27721,86;6,073257053;-271,36
29/09/2020;27263,5;28025,5;27212,5;27794,5;528,93;118725;52,69;27422,38;26510,41;27725,58;6,495893894;68,92
30/09/2020;28048,5;28079,5;27665;27833,5;531,14;117955;53,22;27438,5;26523,58;27833,5;4,941071367;0
01/10/2020;27481;27860,5;27315,5;27678,5;540,04;118834;50,81;27447,91;26535,07;27755,71;3,514597058;-77,21
04/10/2020;27869;28161,5;27781;28148;552,36;86662;57,14;27475,37;26551,12;27860,82;1,870330796;287,18
05/10/2020;28151;28353,5;27727;27783;570,71;104713;51,58;27487,43;26563,38;27841,79;2,061072747;-58,79
06/10/2020;27972,5;28370;27940;28297,5;581,04;89607;57,81;27519,2;26580,63;27920,65;1,263362488;376,85
07/10/2020;28490,5;28563,5;28265;28431;567,61;89715;59,27;27554,96;26599,04;27996,02;0,58386972;434,98
08/10/2020;28488,5;28549,5;28488,5;28518,5;508,5;10666;60,25;27592,74;26618,14;28005,04;0,105194874;513,46
12/10/2020;28747,1;28810;28599;28677,5;504,39;121660;62,02;27635,28;26638,63;28115,62;0,273733763;561,88
13/10/2020;28754,6;28838,1;28455;28507;474,4;172544;58,98;27669,47;26657,22;28189,64;0,775869584;317,36
14/10/2020;28393,6;28539;28157,1;28501;461,89;185344;58,87;27702,08;26675,57;28242,21;1,814663063;258,79
15/10/2020;28509,6;28844;28443,6;28611;441,14;151680;60,32;27737,72;26694,83;28286,98;0,815622003;324,02
18/10/2020;28695,6;28781,6;28138;28198;448,46;146820;52,78;27755,77;26709,78;28277,63;1,881265801;-79,63
19/10/2020;28281,6;28576,5;28239;28315,5;454,64;162194;54,52;27777,72;26725,76;28281,57;1,529073315;33,93
20/10/2020;28424,6;28453;28193;28212;415,14;179212;52,68;27794,75;26740,55;28274,39;1,689477814;-62,39
21/10/2020;28101,6;28422;28035;28364;413,18;158008;55,08;27817,07;26756,7;28281,86;2,240432395;82,14
22/10/2020;28313,6;28491,1;28147,5;28332,5;398,79;136368;54,46;27837,29;26772,38;28285,26;1,848138785;47,24
25/10/2020;28078,6;28091,1;27364;27686;433,47;172128;43,65;27831,35;26781,47;28238,46;4,580245837;-552,46
26/10/2020;27771,6;27810,6;27456;27464;414,05;163695;40,66;27816,95;26788,27;28184,92;4,259436841;-720,92
27/10/2020;27285,6;27297,1;26499;26504;441,05;223050;30,84;27765,46;26785,44;28040,21;7,596547816;-1536,21
28/10/2020;26820,6;26890,5;26276;26662,5;463,62;215542;33,69;27722,21;26784,21;27934,39;8,374160928;-1271,89
29/10/2020;26139,6;26629,5;26139,6;26513,5;492,51;215134;32,34;27674,81;26781,52;27833,23;8,849795136;-1319,73
01/11/2020;26513,1;27051;26471,6;26897,5;513,07;173755;39,1;27644,32;26782,67;26685,07;7,692093104;212,43
02/11/2020;27073,6;27618;27050,6;27483,5;537,17;155634;47,7;27638,02;26789,65;26913,28;5,673088658;570,22
03/11/2020;27448;28303,5;27016;28046,5;601,86;226258;54,36;27654,04;26802,15;27245,93;5,793740738;800,57
04/11/2020;27931,1;28493,5;27929,6;28442,5;613,54;177072;58,38;27684,96;26818,47;27469,46;2,607967919;973,04
05/11/2020;28260,6;28559,6;28071,1;28313,5;602,46;176770;56,63;27709,61;26833,35;27602,13;2,114549734;711,37
08/11/2020;28643,6;30092,1;28614,1;29589,5;702,46;208432;67,12;27783,33;26860,78;27912,87;3,296439615;1676,63
09/11/2020;29113,1;29435,5;29104,6;29388,5;718,53;218500;64,48;27846,27;26885,93;28120,68;1,638756992;1267,82
10/11/2020;29516,6;29659,6;29275,5;29333,5;718,32;159802;63,74;27904,6;26910,28;28233,93;1,061187245;1099,57
11/11/2020;29185,6;29310,1;28953;28984,5;720,96;167774;59,1;27946,95;26930,92;28300,94;2,151100897;683,56
12/11/2020;29075,6;29489;29015,1;29482,5;687,81;135008;63,21;28007,16;26956,31;28380,14;1,941229152;1102,36
15/11/2020;29757,6;30072,6;29685,6;29836,6;704,64;143206;65,84;28078,91;26984,97;28476,82;0,506089836;1359,78
16/11/2020;29871,4;29924,3;29519,6;29842,6;664,61;141008;65,89;28148,07;27013,4;28560,61;1,082345372;1281,99
17/11/2020;29661,4;29958,3;29642,1;29698,1;643,31;144660;63,73;28208,86;27040,12;28627,97;0,67185835;1070,13
18/11/2020;29500,9;29528,9;29237,6;29471,6;638,85;142368;60,4;28258,38;27064,31;28674,42;2,027303251;797,18
19/11/2020;29303,4;29491,3;29279,9;29342,6;612,56;126712;58,52;28300,89;27086,98;28705,64;1,885559569;636,96
22/11/2020;29370,4;29615,6;29313,8;29611,6;582,66;123014;61,23;28352,29;27112,1;28744,95;1,771963569;866,65
23/11/2020;29843,9;30116,1;29804,9;30033,6;526,73;131688;65,08;28418,23;27141,17;28802,15;0,761480475;1231,45
24/11/2020;30049,9;30110,8;29807,1;29853,1;508,14;128424;62,23;28474,5;27168,15;28845,76;0,754155346;1007,34
25/11/2020;29939,9;29947,9;29782,6;29821,6;485,06;42100;61,72;28527,33;27194,56;28858,85;0,835730648;962,75
26/11/2020;29894,9;30017,6;29816,1;29934,6;372,41;78372;62,89;28582,51;27221,82;28885,07;0,724188908;1049,53
29/11/2020;29580,4;29823,8;29463,1;29618,1;371,45;145906;57,59;28623,12;27245,66;28916,89;1,899539183;701,21
30/11/2020;29886,4;30081,1;29841,8;29896,6;377,09;132310;60,73;28673,06;27272,04;29896,6;0,638618081;0
01/12/2020;29751,4;29884,1;29622,6;29878,1;369,48;124748;60,41;28720,32;27297,97;29887,62;1,368467317;-9,52
02/12/2020;29857,4;30077,1;29770,8;30049,1;355,32;113552;62,38;28772,43;27325,35;29937,1;0,926150866;112
03/12/2020;30006,9;30182,1;29980,9;30168,1;327,54;99640;63,73;28827,16;27353,63;29986,04;0,620523003;182,06
06/12/2020;30116,9;30176,3;29970,6;30013,1;313,33;113352;60,67;28873,67;27380,1;29991,3;0,654665027;21,8
07/12/2020;29987,4;30244,6;29862,8;30174,1;318,01;113364;62,68;28924,67;27407,9;30021,03;1,031679487;153,07
08/12/2020;30277,9;30314,1;29956,6;30033,6;310,66;136890;59,81;28968,15;27434,02;30023,1;0,720816859;10,5
09/12/2020;30040,9;30150,8;29872,6;29940,1;315,43;144190;57,91;29006,27;27458,96;30010,86;0,999201302;-70,76
10/12/2020;30004,4;30062,6;29721,3;30019,6;318,25;125062;59,1;29046,01;27484,44;30011,85;1,500624708;7,75
13/12/2020;30205,4;30325,1;29958,6;30030,6;308,39;126492;59,27;29084,62;27509,77;30013,78;0,714188658;16,82
