Time;Open;High;Low;Close;ATR;VolumeTick;RSI 14;EMA 50;EMA 200;VWAP Mensile;Delta CloseVWAP
20/11/2022;3951,6;3963;3932,8;3950;80,41;57644;57,99;3853,41;4017,79;3872,66;77,34
21/11/2022;3948,6;3995,3;3937,8;3994,3;74,64;51786;61,1;3858,93;4017,56;3877,3;117
22/11/2022;4003,3;4033,2;3995,5;4026,5;71,89;48536;63,23;3865,5;4017,65;3882,45;144,05
23/11/2022;4035,9;4043,1;4031,4;4037,1;66,43;26184;63,93;3872,23;4017,84;3885,28;151,82
24/11/2022;4037,4;4039,6;4018,9;4028,7;63,72;31316;62,9;3878,37;4017,95;3888,34;140,36
27/11/2022;4003,5;4013;3962,6;3964,1;63,16;51616;55,55;3881,73;4017,41;3890,92;73,18
28/11/2022;3976,7;3984,7;3936,5;3951;60,59;56256;54,17;3884,45;4016,75;3893,07;57,93
29/11/2022;3960,3;4038,6;3937,9;4035,3;54,53;70354;60,91;3890,36;4016,94;3899,17;136,13
30/11/2022;4078,8;4102;4049,7;4081,2;54,16;83002;64,02;3897,85;4017,58;4081,2;0
01/12/2022;4070,6;4079,1;4002;4067,8;56,78;68762;62,46;3904,51;4018,08;4075,13;-7,33
04/12/2022;4066,9;4067,2;3984,1;3991,4;56,28;57076;54,33;3907,92;4017,81;4052,25;-60,85
05/12/2022;4000,7;4010,4;3918;3926,5;59,23;59826;48,55;3908,65;4016,9;4024,24;-97,74
06/12/2022;3941,2;3958,1;3910,9;3930,7;57,04;74336;48,93;3909,51;4016,04;4003,97;-73,27
07/12/2022;3919,1;3974,3;3918,9;3956,3;57,39;64724;51,28;3911,35;4015,45;3996,4;-40,1
08/12/2022;3974,8;3987,1;3928,2;3958,4;59,44;60900;51,48;3913,19;4014,88;3991,47;-33,07
11/12/2022;3931,6;3969,8;3927,3;3968,8;58,37;51562;52,51;3915,37;4014,42;3989,22;-20,42
12/12/2022;3992,4;4141,4;3987,6;4016,5;67,92;106964;57;3919,34;4014,44;3993,87;22,63
13/12/2022;4031;4054,1;3962;3988,3;73,31;85836;53,76;3922,04;4014,18;3993,2;-4,9
14/12/2022;3996;3999,5;3877,3;3901,8;80,56;96878;45,27;3921,25;4013,07;3982,27;-80,47
15/12/2022;3901,2;3902,2;3826,2;3845,7;81,27;87436;40,77;3918,29;4011,4;3968,96;-123,26
18/12/2022;3858,3;3869,6;3799,2;3803,2;82,86;61058;37,71;3913,77;4009,33;3958,4;-155,2
19/12/2022;3790,6;3838,9;3784,1;3824,1;79,58;85072;40,09;3910,26;4007,49;3947,45;-123,35
20/12/2022;3839,3;3890,6;3829,5;3877,4;79,56;58134;45,78;3908,97;4006,19;3943,75;-66,35
21/12/2022;3887,8;3891,5;3763,5;3802;83,05;68658;39,99;3904,77;4004,16;3935,44;-133,44
22/12/2022;3828,7;3846,4;3796,3;3841,9;80,65;83892;44,02;3902,31;4002,54;3929,18;-87,28
26/12/2022;3869,2;3874,5;3811,6;3828,1;78,54;54200;42,95;3899,4;4000,81;3924,99;-96,89
27/12/2022;3837,5;3849,1;3788,3;3799;79,51;60070;40,69;3895,46;3998,8;3919,46;-120,46
28/12/2022;3783,2;3859;3780,7;3851;81,15;53292;46,14;3893,72;3997,33;3916,89;-65,89
29/12/2022;3831;3839,7;3798,6;3804,9;80,69;56528;42,42;3890,23;3995,42;3912,61;-107,71
02/01/2023;3846,7;3883,4;3793,1;3815,1;84,1;88474;43,5;3887,29;3993,62;3811,12;3,98
03/01/2023;3831;3873,7;3814,7;3846,9;75,99;77549;46,87;3885,7;3992,16;3823,59;23,31
04/01/2023;3847,9;3862,7;3801,3;3822,9;73,79;83305;44,7;3883,24;3990,48;3823,4;-0,5
05/01/2023;3820,5;3903;3797,8;3901;72,58;75339;52,4;3883,94;3989,59;3838,74;62,26
08/01/2023;3904,9;3951,1;3894,7;3903;71,18;56323;52,58;3884,68;3988,73;3847,01;55,99
09/01/2023;3887,6;3915,9;3870;3907,6;69,43;68852;53,03;3885,58;3987,92;3855,25;52,35
10/01/2023;3917,6;3959,3;3912,7;3956,8;69,21;45559;57,61;3888,38;3987,61;3863,63;93,17
11/01/2023;3967,4;3999,2;3932,2;3985,8;69,24;87042;60,08;3892,2;3987,59;3880,27;105,53
12/01/2023;3976,8;3991,7;3941,1;3990,2;63,71;58323;60,45;3896,04;3987,62;3889,47;100,73
15/01/2023;3996,9;4001,5;3978,1;3990,6;61,81;19359;60,49;3899,75;3987,65;3892,2;98,4
16/01/2023;3983,3;4016,4;3981,7;3994,9;59,79;48991;60,91;3903,48;3987,72;3898,77;96,13
17/01/2023;3998,6;4015;3938,6;3944,8;60,91;57898;53,78;3905,1;3987,29;3902,01;42,79
18/01/2023;3921,5;3927;3885,3;3918,1;59,56;65555;50,39;3905,61;3986,6;3903,19;14,91
19/01/2023;3907;3956,5;3894,8;3956,3;60,23;48386;54,78;3907,6;3986,3;3905,94;50,36
22/01/2023;3970,9;4039,6;3963,2;4008,3;59,73;47140;59,97;3911,55;3986,52;3910,84;97,46
23/01/2023;4020;4024,3;3988,8;4021,7;58,05;52215;61,2;3915,87;3986,87;3916,42;105,28
24/01/2023;4002;4015,5;3948,3;4011,9;58,91;54579;59,75;3919,63;3987,12;3921,19;90,71
25/01/2023;4019,2;4052,1;4012,7;4047,3;54,26;64864;63,15;3924,64;3987,72;3928,27;119,03
26/01/2023;4047;4089,2;4041,8;4088;53,62;47653;66,64;3931,05;3988,72;3934,59;153,41
29/01/2023;4054,8;4063,8;4021,7;4025,7;55,08;59777;57,64;3934,76;3989,08;3938,9;86,8
30/01/2023;4017;4059,7;3993,3;4057,2;56,13;55074;60,54;3939,56;3989,76;3943,84;113,36
31/01/2023;4064,5;4115,5;4035,7;4103,7;57,04;62550;64,42;3946;3990,9;4103,7;0
01/02/2023;4129,6;4195,4;4122,9;4150,3;59,98;74764;67,83;3954,01;3992,48;4129,07;21,23
02/02/2023;4154,9;4182;4120;4130,7;62,74;84187;65,01;3960,94;3993,86;4129,69;1,01
05/02/2023;4116;4124,1;4092,2;4114,2;63,01;64075;62,64;3966,95;3995,05;4126,22;-12,02
06/02/2023;4116,5;4163,7;4087,7;4148,3;62,98;77472;65,44;3974,06;3996,58;4130,93;17,37
07/02/2023;4160,1;4163,5;4113,2;4125;62,32;62577;62,02;3979,98;3997,86;4130,06;-5,06
08/02/2023;4126,9;4159,2;4092,7;4095,5;62,66;70951;57,9;3984,51;3998,83;4125,12;-29,62
09/02/2023;4078,4;4092,1;4050,3;4084;59,94;72667;56,33;3988,41;3999,68;4119,87;-35,87
12/02/2023;4077,7;4139,8;4076,7;4127,3;61,91;44508;60,66;3993,86;4000,95;4120,41;6,89
13/02/2023;4134,1;4175,7;4093,9;4140,7;62,51;88151;61,92;3999,62;4002,34;4122,96;17,74
14/02/2023;4112,7;4143,1;4103;4131,8;62,51;61669;60,53;4004,8;4003,62;4123,67;8,13
15/02/2023;4154,7;4157,5;4088,2;4130,4;64,07;64939;60,31;4009,72;4004,89;4124,2;6,2
16/02/2023;4068,6;4079,4;4047,7;4078,1;65,24;60645;52,36;4012,41;4005,61;4121,05;-42,95
19/02/2023;4077,9;4079,5;4064,6;4067,2;61,56;17703;50,85;4014,55;4006,23;4120;-52,8
20/02/2023;4062,6;4062,8;3995;4003,8;61,02;55632;43,09;4014,13;4006,2;4113,29;-109,49
21/02/2023;4003,5;4017,6;3981,4;3982,1;57,06;60107;40,8;4012,88;4005,96;4105,58;-123,48
22/02/2023;4008,8;4027;3969,1;4007,6;56,76;55557;44,54;4012,67;4005,98;4100,53;-92,93
23/02/2023;4008,2;4008,9;3942,8;3973,9;58,74;53550;40,87;4011,15;4005,66;4094,54;-120,64
26/02/2023;3969,7;4018,7;3969,7;3985,3;56,81;41703;42,59;4010,14;4005,46;4090,65;-105,35
27/02/2023;3984,6;3998;3966,2;3983,1;55,49;43878;42,33;4009,08;4005,24;4086,78;-103,68
28/02/2023;3974,2;3985;3938,7;3945,8;54,04;50129;38,14;4006,59;4004,64;3945,8;0
01/03/2023;3932,5;3976;3919,5;3973,5;54,85;58023;42,68;4005,3;4004,33;3960,66;12,84
02/03/2023;3977,5;4043,1;3971;4042,6;55,49;38490;52,12;4006,76;4004,71;3982,17;60,43
05/03/2023;4051,9;4078,6;4039;4051,4;52,48;38075;53,18;4008,51;4005,18;3996,44;54,96
06/03/2023;4053,5;4060,4;3980;3981,3;55,36;53563;44,71;4007,44;4004,94;3993,04;-11,74
07/03/2023;3987,7;4000,9;3969,5;3976,9;52,65;55152;44,23;4006,25;4004,66;3990;-13,1
08/03/2023;3982,1;4016,3;3936,1;3936,6;52,47;52810;40,02;4003,51;4003,99;3981,86;-45,26
09/03/2023;3887,6;3939,2;3845,1;3876,1;58,13;105078;34,69;3998,52;4002,71;3957,23;-81,13
12/03/2023;3935;3935,5;3809;3856,6;62,01;192402;33,16;3992,95;4001,26;3927,16;-70,56
13/03/2023;3869,4;3937,8;3859,9;3919,9;65,22;137064;42,1;3990,09;4000,45;3925,88;-5,98
14/03/2023;3925,8;3927,3;3831;3893,5;67,96;143288;39,72;3986,3;3999,39;3920,86;-27,36
15/03/2023;3907,9;3964,9;3862,4;3960,9;70,56;115578;47,85;3985,3;3999;3925,31;35,59
16/03/2023;3967,1;3975,6;3900,6;3914,6;72,42;93394;43,51;3982,53;3998,16;3924,43;-9,83
19/03/2023;3878,8;3957,1;3865,4;3949,9;76,7;106888;47,42;3981,25;3997,68;3926,62;23,28
20/03/2023;3958,5;4010,4;3955,5;4001,7;77,71;51848;52,62;3982,05;3997,72;3929,64;72,06
21/03/2023;4003,9;4040;3934,8;3935;81,19;70843;46,28;3980,21;3997,1;3929,92;5,08
22/03/2023;3949,3;4006,4;3915,6;3944,8;82,53;84048;47,28;3978,82;3996,58;3930,78;14,02
23/03/2023;3955,2;3973,4;3905,7;3971,9;84,54;96269;50,06;3978,55;3996,33;3933,35;38,55
26/03/2023;3993,2;4004,2;3967,5;3977,3;81,41;55655;50,62;3978,5;3996,14;3934,88;42,42
27/03/2023;3989,5;3992,9;3951,2;3971,9;82,15;43478;50,02;3978,24;3995,9;3935,86;36,04
28/03/2023;3998,3;4031,1;3997,8;4027,4;80,65;31488;55,84;3980,17;3996,22;3937,58;89,82
29/03/2023;4024,6;4056,6;4022,5;4050,3;76,36;41048;58,02;3982,92;3996,75;3940,28;110,02
30/03/2023;4055,4;4111;4048,3;4108,5;71,81;31672;63;3987,84;3997,87;3943,33;165,17
02/04/2023;4099,7;4128,7;4096,9;4123,5;68,28;31577;64,18;3993,16;3999,12;4115,99;7,51
03/04/2023;4124,6;4141,3;4085,6;4099,7;65,38;38972;60,86;3997,34;4000,12;4109,78;-10,08
04/04/2023;4100,7;4102,3;4071,7;4090,1;60,24;35693;59,53;4000,98;4001,01;4104,69;-14,59
05/04/2023;4080,8;4107,2;4068,8;4104,2;57,63;31974;60,88;4005,03;4002,04;4104,59;-0,39
09/04/2023;4099,4;4109;4070,9;4108,2;53,8;25548;61,28;4009,07;4003,09;4105,07;3,13
10/04/2023;4112;4124,7;4102;4109,6;51,1;25818;61,43;4013,01;4004,15;4105,59;4,01
11/04/2023;4107,5;4149,8;4086,8;4093,1;48,09;48501;58,59;4016,16;4005,04;4103,35;-10,25
12/04/2023;4091,4;4150,6;4090,4;4146,2;45,9;36661;64,3;4021,26;4006,44;4108,48;37,72
13/04/2023;4141,8;4162,7;4112,6;4138;44,64;44860;62,86;4025,83;4007,75;4112,25;25,75
16/04/2023;4145,9;4151,3;4122,8;4151,1;44,06;34356;64,24;4030,75;4009,18;4115,71;35,39
17/04/2023;4153,9;4172,9;4139,6;4154,8;43,46;29466;64,64;4035,61;4010,63;4118,48;36,32
18/04/2023;4142,2;4163,4;4125,8;4154,9;41,91;27714;64,65;4040,29;4012,06;4120,76;34,14
19/04/2023;4147,3;4149,2;4114,3;4130,1;42,38;36900;59,49;4043,81;4013,24;4121,48;8,62
20/04/2023;4125;4139;4112,9;4134,3;39,76;39851;60,07;4047,36;4014,44;4122,46;11,84
23/04/2023;4114,3;4141,8;4111,1;4137,3;39,69;27052;60,51;4050,89;4015,67;4123,2;14,1
24/04/2023;4126,4;4126,9;4071,6;4072,2;40,4;34982;48,2;4051,72;4016,23;4120,13;-47,93
25/04/2023;4091,5;4091,9;4048,9;4056;41,29;45401;45,71;4051,89;4016,62;4115,49;-59,49
26/04/2023;4064,1;4138,6;4063,1;4135,7;44,44;37471;57,38;4055,18;4017,81;4116,63;19,07
27/04/2023;4126,5;4170,3;4112;4168,8;45,89;45230;61,12;4059,63;4019,31;4119,95;48,85
30/04/2023;4174,8;4187,4;4162,2;4166,6;46,06;31597;60,74;4063,83;4020,78;4166,6;0
01/05/2023;4168,5;4172,6;4088,2;4118,2;47,59;44096;52,92;4065,96;4021,75;4138,4;-20,2
02/05/2023;4125,8;4149,4;4088,4;4090,9;47,65;63443;49,08;4066,94;4022,43;4116,74;-25,84
03/05/2023;4087,6;4100,9;4046,9;4059,5;47,93;73171;45,03;4066,65;4022,8;4097,01;-37,51
04/05/2023;4078,6;4147,7;4070;4133,8;52,19;38208;54,58;4069,28;4023,91;4102,62;31,18
07/05/2023;4133,3;4145;4122,8;4137,9;51,4;29267;55,04;4071,97;4025,04;4106,31;31,59
08/05/2023;4132,6;4132,7;4116;4120;50,28;28913;52,52;4073,85;4025,99;4107,6;12,4
09/05/2023;4125,3;4157,9;4098,4;4138,4;51,63;52196;54,81;4076,39;4027,1;4112,05;26,35
10/05/2023;4144,1;4153,2;4106,8;4130,5;53,08;50671;53,61;4078,51;4028,13;4114,32;16,18
11/05/2023;4136,8;4150,5;4098,8;4124,8;54,58;38924;52,72;4080,32;4029,1;4115,23;9,57
14/05/2023;4137;4142,3;4109,6;4136;52,22;26836;54,33;4082,51;4030,16;4116,4;19,6
15/05/2023;4125,4;4137,5;4109,9;4110,2;51,12;32206;50,09;4083,59;4030,96;4116;-5,8
16/05/2023;4112,8;4165,8;4108,7;4158,2;49,3;27992;56,84;4086,52;4032,22;4118,2;40
17/05/2023;4152,7;4202,5;4146,5;4198,7;49,14;36976;61,56;4090,92;4033,88;4123,38;75,32
18/05/2023;4200,6;4213,7;4179,1;4192,5;49,81;38499;60,47;4094,9;4035,46;4127,72;64,78
21/05/2023;4187,2;4208,8;4178,3;4191,9;45,96;31670;60,36;4098,7;4037,01;4130,88;61,02
22/05/2023;4194,2;4194,7;4141,5;4147,2;45,4;35569;52,58;4100,61;4038,11;4131,73;15,47
23/05/2023;4144,4;4145,9;4103,1;4116;44,69;40374;47,94;4101,21;4038,88;4130,85;-14,85
24/05/2023;4128,9;4166,4;4124,3;4150,4;41,99;54397;52,88;4103,14;4039,99;4132,22;18,18
25/05/2023;4150,8;4213,1;4138,9;4204,7;45,71;37584;59,42;4107,12;4041,63;4135,57;69,13
28/05/2023;4222,7;4223,8;4211,6;4216,6;45,51;8813;60,71;4111,42;4043,37;4136,44;80,16
29/05/2023;4218,3;4234;4192,2;4207,8;44,24;44658;59,21;4115,2;4045,01;4140,12;67,68
30/05/2023;4188,7;4200,9;4165,9;4182,3;43,92;42236;54,99;4117,83;4046,38;4142,08;40,22
31/05/2023;4179,6;4232,4;4170,6;4220,8;44,64;44616;59,67;4121,86;4048,11;4220,8;0
01/06/2023;4231,1;4290,9;4229,1;4280,8;47,31;37291;65,66;4128,1;4050,43;4248,12;32,68
04/06/2023;4281,4;4299,2;4266,6;4275,4;47,67;37369;64,73;4133,87;4052,67;4256,66;18,74
05/06/2023;4269,9;4288,8;4261,9;4284,2;45,51;33056;65,59;4139,77;4054,97;4262,64;21,56
06/06/2023;4282,7;4298,7;4263,6;4267,8;44,02;37364;62,54;4144,79;4057,09;4263,66;4,14
07/06/2023;4268,2;4298,1;4256,4;4294,6;44,53;37592;65,37;4150,66;4059,45;4268,77;25,83
08/06/2023;4287,3;4322,5;4279,6;4301,2;45,41;35506;66,05;4156,57;4061,86;4273,16;28,04
11/06/2023;4313,4;4341,2;4304;4340,4;44,47;50474;69,85;4163,78;4064,63;4283,99;56,41
12/06/2023;4351,5;4375,6;4334,6;4369,9;44,25;68389;72,36;4171,86;4067,67;4299,38;70,52
13/06/2023;4366,9;4391,9;4336,7;4371,4;44,59;49757;72,48;4179,69;4070,69;4307,69;63,71
14/06/2023;4366,1;4440,2;4346,2;4425,7;46,01;48728;76,61;4189,33;4074,22;4319,67;106,03
15/06/2023;4422;4447,5;4405,9;4408,4;47,61;44067;72,86;4197,92;4077,55;4327,13;81,27
18/06/2023;4408,7;4415,9;4398,6;4403,1;45,86;11767;71,7;4205,97;4080,78;4328,79;74,31
19/06/2023;4397;4402,9;4367;4390,5;45,45;36139;68,9;4213,21;4083,87;4332,69;57,81
20/06/2023;4382,4;4392,6;4359,7;4365,5;43,39;39096;63,58;4219,18;4086,67;4334,79;30,71
21/06/2023;4362,5;4382,1;4348,7;4380,8;40,76;43667;65,34;4225,52;4089,6;4337,86;42,94
22/06/2023;4364;4370,2;4340,6;4347,1;41,31;37468;58,62;4230,29;4092,16;4338,36;8,74
25/06/2023;4353,4;4362,2;4328,1;4329,9;41,82;42128;55,48;4234,19;4094,52;4337,87;-7,97
26/06/2023;4342,2;4384,5;4331;4379,1;43,21;34338;61,78;4239,87;4097,35;4339,71;39,39
27/06/2023;4370,1;4390,9;4359,4;4378;42,49;36719;61,57;4245,29;4100,15;4341,46;36,54
28/06/2023;4385,2;4398,9;4370,3;4396,1;41,46;42742;63,76;4251,2;4103,09;4344,21;51,89
29/06/2023;4397,8;4458,6;4397,1;4449,9;43,07;26428;69,33;4259;4106,54;4347,41;102,49
02/07/2023;4448,5;4456,8;4441,7;4454,4;41,22;15516;69,75;4266,66;4110;4451,56;2,84
03/07/2023;4455,5;4456,5;4449,1;4453;37,81;5830;69,43;4273,97;4113,42;4451,74;1,26
04/07/2023;4442,7;4454,3;4429,2;4446,2;32,89;22804;67,81;4280,72;4116,73;4449,95;-3,75
05/07/2023;4443;4443,7;4384;4411,1;34,36;33929;60,04;4285,83;4119,66;4437,34;-26,24
06/07/2023;4404,2;4440,9;4395,9;4400;36,34;34907;57,79;4290,31;4122,45;4427,99;-27,99
09/07/2023;4382,4;4412,9;4377,1;4409,5;36,31;30752;59,2;4294,99;4125,3;4424,65;-15,15
10/07/2023;4417,9;4443,9;4404,1;4439,2;36,81;27767;63,33;4300,64;4128,43;4426,69;12,51
11/07/2023;4441,6;4488,6;4440,4;4472,3;37,95;32467;67,3;4307,37;4131,85;4433,12;39,18
12/07/2023;4479,2;4517,9;4478,2;4509,8;38,34;24787;71,12;4315,31;4135,61;4440,56;69,24
13/07/2023;4503,7;4527,8;4498,2;4504,1;38,01;29104;69,79;4322,71;4139,28;4447,07;57,03
16/07/2023;4501,7;4533,2;4496,9;4520,9;36,71;21973;71,49;4330,49;4143,07;4452,37;68,53
17/07/2023;4519,8;4563;4513,2;4556,4;38,01;24221;74,72;4339,35;4147,19;4459,99;96,41
18/07/2023;4559,7;4578,5;4553,6;4567,4;37,75;29150;75,64;4348,29;4151,37;4468,7;98,7
19/07/2023;4559,4;4563,5;4527,6;4536;36,13;34529;68,02;4355,65;4155,19;4474,59;61,41
20/07/2023;4543,4;4560,2;4535,5;4535,7;36,81;31623;67,95;4362,71;4158,98;4479,13;56,57
23/07/2023;4534,9;4563,8;4534,6;4555,5;38,37;28304;70,15;4370,27;4162,93;4483,89;71,61
24/07/2023;4559,5;4581,1;4550,7;4567,9;38,75;20683;71,47;4378,02;4166,95;4487,55;80,35
25/07/2023;4570,7;4583,1;4547,1;4568,6;36,88;36956;71,54;4385,5;4170,95;4493,4;75,2
26/07/2023;4576,5;4606,8;4528,3;4538,3;39,27;43363;63,6;4391,49;4174,61;4496,91;41,39
27/07/2023;4550,7;4590,7;4547,7;4580;40,46;34931;68,74;4398,88;4178,64;4501,83;78,17
30/07/2023;4577,7;4594,2;4573,1;4589;39,12;26419;69,74;4406,34;4182,72;4505,57;83,43
31/07/2023;4589,2;4589,4;4567,1;4577,3;37,19;28106;66,76;4413,04;4186,65;4577,3;0
01/08/2023;4551,7;4559,9;4505;4513,5;39,09;41427;53,4;4416,98;4189,9;4539,29;-25,79
02/08/2023;4521,5;4521,8;4483,4;4499,1;39,72;55902;50,92;4420,2;4192,98;4521,38;-22,28
03/08/2023;4519,4;4540,7;4473,8;4478,3;41,91;50795;47,49;4422,48;4195,82;4508,96;-30,66
06/08/2023;4493;4520,2;4486,3;4518,5;41,34;36497;53,94;4426,24;4199,03;4510,6;7,9
07/08/2023;4502,7;4509,3;4463,4;4499,8;43,5;42484;50,82;4429,13;4202,02;4508,8;-9
08/08/2023;4507,9;4517,1;4460,1;4465,8;44,73;38697;45,63;4430,57;4204,65;4503,14;-37,34
09/08/2023;4478,3;4525,6;4457,1;4468,3;47,86;70832;46,07;4432,05;4207,27;4496,37;-28,07
10/08/2023;4473,3;4477,5;4442,4;4464,1;48,28;53804;45,41;4433,3;4209,82;4492,22;-28,12
13/08/2023;4462,6;4490,3;4453,7;4489;48,72;47554;49,97;4435,49;4212,6;4491,9;-2,9
14/08/2023;4490,8;4493,5;4431,4;4437,2;50,59;54280;42,09;4435,55;4214,84;4486,19;-48,99
15/08/2023;4439,3;4451,3;4403;4404,5;48,43;49953;38,01;4434,34;4216,72;4479,04;-74,54
16/08/2023;4400,5;4420,3;4364;4369,3;48,71;52490;34,18;4431,79;4218,24;4469,79;-100,49
17/08/2023;4372,8;4382,1;4336;4369,6;50,49;56927;34,24;4429,35;4219,75;4461,4;-91,8
20/08/2023;4366,5;4407,7;4359,9;4399,1;52,31;43016;40,11;4428,16;4221,53;4457,69;-58,59
21/08/2023;4402,2;4427,1;4382,5;4388;50,34;43939;38,71;4426,59;4223,19;4453,7;-65,7
22/08/2023;4402,8;4443,6;4387,9;4435,8;51,57;38173;47,25;4426,95;4225,31;4452,85;-17,05
23/08/2023;4459,9;4473,6;4375,4;4375,9;53,81;60113;39,77;4424,95;4226,8;4447,5;-71,6
24/08/2023;4372,6;4418,7;4355,7;4404,2;55,31;66652;44,26;4424,13;4228,57;4444,4;-40,2
27/08/2023;4412,8;4439,9;4407,2;4434,6;53,93;40622;48,68;4424,54;4230,62;4443,99;-9,39
28/08/2023;4437,8;4500,6;4424,5;4499;55,29;39615;56,55;4427,46;4233,29;4446,15;52,85
29/08/2023;4497,3;4522,2;4487,2;4515,8;52,9;40644;58,35;4430,93;4236,1;4448,84;66,96
30/08/2023;4517,6;4532,6;4508;4509,5;52,15;39490;57,39;4434,01;4238,82;4451,03;58,47
31/08/2023;4509,8;4540;4501,1;4513,4;52,31;44869;57,85;4437,12;4241,55;4513,4;0
03/09/2023;4519,4;4526;4510,4;4514,1;48,99;10843;57,94;4440,14;4244,26;4513,54;0,56
04/09/2023;4506;4515,1;4494,9;4496,8;46,99;36380;54,89;4442,36;4246,78;4506,92;-10,12
05/09/2023;4489,6;4490,1;4441,5;4465,7;46,91;40411;49,82;4443,28;4248,96;4494,35;-28,65
06/09/2023;4462,4;4463,7;4429,2;4451,2;46,23;44871;47,61;4443,59;4250,97;4483,44;-32,24
07/09/2023;4461,4;4464,6;4438,8;4442,8;44,66;7871;46,32;4443,56;4252,88;4481,71;-38,91
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
;;;;;;;;;;;
